topic,rank,word,word_lemma,word_pos,weight
22,17,reves,reve,NOUN,0.003384248683693096
22,18,dormais,dormir,VERB,0.0033235735958297287
22,19,dix heures,dix,NUM,0.003261213558597707
22,20,penser,penser,VERB,0.0032361256219882676
22,21,lheure,lheure,NOUN,0.003135475874788958
22,22,reel,reel,ADJ,0.0031292209901275904
22,23,fatigue,fatigue,NOUN,0.0031264500611444023
22,24,passe,passer,VERB,0.003053992506186287
22,25,pensais,penser,VERB,0.0029952281686423956
22,26,chambre,chambre,NOUN,0.0029633090270442374
22,27,quune,quune,PRON,0.00289079088999913
22,28,reveille,reveiller,VERB,0.0028593255106392265
22,29,cetait,cetait,AUX,0.0028220946692818216
22,30,tant,tant,ADV,0.002808776517917028
22,31,lit,lit,NOUN,0.0027465262713874967
22,32,nest,nest,ADJ,0.0027232151166454517
22,33,matin,matin,NOUN,0.002694239055012009
22,34,quun,quun,PRON,0.0026886697931331363
22,35,presque,presque,ADV,0.002682760332271769
22,36,peutetre,peutetr,ADJ,0.002676625670048021
22,37,coup,coup,NOUN,0.002655416804257684
22,38,libre,libre,ADJ,0.0026365473097919446
22,39,nuit,nuit,NOUN,0.002618428860850644
22,40,lili,lili,PROPN,0.0026168464961521124
22,41,lidee,lidee,VERB,0.002600827114298182
22,42,lhabitude,lhabitude,NOUN,0.002507609886494779
22,43,caractere,caractere,NOUN,0.0024940735384056415
22,44,jai,jai,PROPN,0.0024792226723174223
22,45,netais,neter,VERB,0.002475399016341556
22,46,monde,monde,NOUN,0.002450598614528241
22,47,present,present,NOUN,0.002449926960294536
22,48,delle,dell,ADJ,0.0024306477824615627
22,49,combray,combray,ADJ,0.002402838197562938
22,50,jetais,jeter,VERB,0.002389094587412084
22,51,quen,quen,PRON,0.0023766747880044803
22,52,albertine,albertine,NOUN,0.002353763011272949
22,53,ny,ny,ADP,0.002353458902389692
22,54,chose,chose,NOUN,0.0023409691222131004
22,55,jours,jour,NOUN,0.0023359593257554997
22,56,lever,lever,VERB,0.0023250266099314313
22,57,elstir,elstir,ADJ,0.0023192294567918373
22,58,scene,scene,NOUN,0.0023164472216147857
22,59,lever bras,lever,VERB,0.0023126746753321433
22,60,ici,ici,ADV,0.0023110104737934472
22,61,cerveau,cerveau,NOUN,0.0023091628894493107
22,62,men,men,NOUN,0.0023070042738640027
22,63,sentais,sentir,VERB,0.0023041416890618983
22,64,nouveau,nouveau,ADJ,0.0022914789913637424
22,65,vois,voir,VERB,0.002261468900096289
