topic,rank,word,word_lemma,word_pos,weight
17,118,chaumette,chaumette,NOUN,0.001818941173060015
17,119,lenfant,lenfant,NOUN,0.0018154652287096437
17,120,rentraient,rentrayer,VERB,0.0018133437324703249
18,1,livre,livre,NOUN,0.010616192348490136
18,2,livres,livre,NOUN,0.007613794355497606
18,3,fansou,fansou,PROPN,0.006183738160405873
18,4,pemintchon,pemintchon,INTJ,0.005388993758568949
18,5,lire,lire,VERB,0.00537054435517994
18,6,mere,mere,NOUN,0.004696228104444462
18,7,sujet,sujet,NOUN,0.004400433196345319
18,8,lecons,lecon,NOUN,0.004070739440546405
18,9,cora,cora,PROPN,0.00404455247756534
18,10,paris,pari,PROPN,0.003918358349691837
18,11,cora pearl,cora,PROPN,0.003871888844335088
18,12,siefert,siefert,AUX,0.0037764864995540313
18,13,portroyal,portroyal,ADJ,0.003761780956906777
18,14,lecture,lecture,NOUN,0.003660353474320504
18,15,genesvrier,genesvrier,ADJ,0.0035028438259422164
18,16,pearl,pearl,PROPN,0.003469502836974763
18,17,lomnibus,lomnibu,NOUN,0.0033054170936846175
18,18,appris,apprendre,VERB,0.003270335479408913
18,19,grimperau,grimperau,PROPN,0.0032190416533358973
18,20,nature,nature,NOUN,0.003186158637875296
18,21,duplanchet,duplanchet,VERB,0.003176050623730755
18,22,pere,pere,NOUN,0.003146021956913123
18,23,parents,parent,NOUN,0.0031008650942621284
18,24,enfance,enfance,NOUN,0.003025190372568844
18,25,ans,an,NOUN,0.003003825401341265
18,26,loncle,loncle,NOUN,0.0029894181865826965
18,27,memoires,memoire,NOUN,0.0029664819098748864
18,28,monde,monde,NOUN,0.0029616198750534095
18,29,jusqua,jusqua,NOUN,0.0029511770336062234
18,30,mademoiselle,mademoiselle,PROPN,0.002922463387134555
18,31,poete,poete,NOUN,0.0029192599550388358
18,32,attrait,attrait,NOUN,0.002899355861174318
18,33,vieux,vieux,ADJ,0.002833603024764823
18,34,jeunesse,jeunesse,NOUN,0.0028091837759801385
18,35,litterature,litterature,NOUN,0.0027839226435716095
18,36,lhomme,lhomme,NOUN,0.0027400805085326914
18,37,jetais,jeter,VERB,0.002720692832747304
18,38,volume,volume,NOUN,0.0027176050393334125
18,39,sil,sil,PRON,0.002716724825823187
18,40,klaasje,klaasje,PROPN,0.0026963683183768928
18,41,eleves,eleve,NOUN,0.0026921967577478527
18,42,marie,marier,VERB,0.0026873745519984753
18,43,men,men,PROPN,0.0026820068068684633
18,44,petit,petit,ADJ,0.002658540053087648
18,45,premiere,premier,ADJ,0.0026541626681837014
18,46,bluckel,bluckel,ADJ,0.0026484871108950615
18,47,sagesse dun,sagesse,NOUN,0.0026484871108950615
18,48,pemintchon part,pemintchon,VERB,0.0026484871108950615
18,49,pension,pension,NOUN,0.0026166137748190633
18,50,annees,annee,NOUN,0.002612800299073757
18,51,pupitre,pupitre,NOUN,0.002612472834601009
18,52,deja,deja,ADV,0.0025865837094541967
18,53,drame,drame,NOUN,0.00257116831871745
18,54,roman,roman,NOUN,0.0025534662698294052
18,55,petite,petit,ADJ,0.002551249122328025
18,56,javais,javais,AUX,0.002534725911756674
18,57,vivre,vivre,VERB,0.002533726796271023
18,58,monsieur grimperau,monsieur,NOUN,0.002523401054150776
18,59,williams,williams,ADJ,0.002523401054150776
18,60,lectures,lecture,NOUN,0.0025148811336658575
18,61,jen,jen,PROPN,0.0024805102206897126
18,62,sy prend,sy,PRON,0.002473772198286952
18,63,bonne,bon,ADJ,0.0024654923496109887
18,64,pris,prendre,VERB,0.0024547817762577326
18,65,letude,letude,NOUN,0.0024445434183017183
18,66,michel,michel,PROPN,0.0024391901792034467
18,67,caur,caur,PROPN,0.002430003549825061
18,68,sen,sen,PROPN,0.002423223123925861
18,69,comment,comment,ADV,0.002417674614891868
18,70,travailler,travailler,VERB,0.0024116647789116795
18,71,haut,haut,ADJ,0.0024052640652083286
18,72,comment sy,comment,ADV,0.0023908575112851728
18,73,surs,sur,ADJ,0.0023837492934706767
18,74,georges,georges,PROPN,0.002377966331244062
18,75,beaucoup,beaucoup,ADV,0.0023309981823329538
18,76,dautres,dautre,ADJ,0.002323762490666973
18,77,jeus,jeu,ADJ,0.002323210524429298
18,78,ny,ny,ADP,0.002321212585922947
18,79,sentiment,sentiment,NOUN,0.002312146336469091
18,80,tai,tai,PROPN,0.0023086897892967417
18,81,lecon,lecon,NOUN,0.002303231476290599
18,82,fort,fort,ADV,0.0022846164534570793
18,83,gens,gens,NOUN,0.0022673786090933656
18,84,eclairait,eclairer,VERB,0.0022635088469887947
18,85,recit,recit,NOUN,0.0022434972981232107
18,86,peutetre,peutetr,ADJ,0.002235207680448678
18,87,filles,fille,NOUN,0.002231316862886676
18,88,curiosite,curiosite,NOUN,0.0022279157314841424
18,89,dun fou,dun,DET,0.002216323222571118
18,90,maitre,maitre,NOUN,0.0022039661898135576
18,91,part,part,NOUN,0.002197841823422631
18,92,maman,maman,NOUN,0.002197112156194244
18,93,epoque,epoque,NOUN,0.0021796471575459535
18,94,bourmont,bourmont,NOUN,0.0021726147235790676
18,95,jeunes filles,jeune,ADJ,0.0021696161713492053
18,96,cetait,cetait,AUX,0.0021635311934669185
18,97,memoire,memoire,NOUN,0.0021538514497765194
18,98,entrepris,entreprendre,VERB,0.0021525556578833897
18,99,instruire,instruire,VERB,0.002133528805298418
18,100,betises,betise,NOUN,0.002133528805298418
18,101,habile,habile,ADJ,0.002131999643439696
18,102,font,faire,VERB,0.002121648989996637
18,103,passion,passion,NOUN,0.0021055912088871315
18,104,professeur,professeur,NOUN,0.002093291019855251
18,105,communion,communion,NOUN,0.0020880064722721557
18,106,ville,ville,NOUN,0.0020833318668576476
18,107,lecteur,lecteur,NOUN,0.0020817017021848576
18,108,meut,mouvoir,VERB,0.0020674298912058764
18,109,histoires,histoire,NOUN,0.002062420356365234
18,110,vi,vi,PRON,0.002052555202062624
18,111,applaudissements,applaudissement,NOUN,0.002050794391606356
18,112,tient,tenir,VERB,0.0020364491340858423
18,113,laurette,laurette,NOUN,0.0020362598824768693
18,114,dhelene,dhelene,NOUN,0.0020362598824768693
18,115,fitil,fitil,ADJ,0.0020287437962563204
18,116,vive,vif,ADJ,0.0020202842892777994
18,117,oncle,oncle,NOUN,0.002014912576218937
18,118,sosipatra,sosipatra,PROPN,0.0020105104199443424
18,119,surtout,surtout,ADV,0.002006790696118073
18,120,donne,donne,VERB,0.0020041632435467594
19,1,table,table,NOUN,0.0067034187024068645
19,2,lampe,lampe,NOUN,0.006179179592994833
19,3,lit,lit,NOUN,0.005560150495868535
19,4,cheminee,cheminee,NOUN,0.004875216699665416
19,5,porte,porte,NOUN,0.004463182103622148
19,6,fauteuil,fauteuil,NOUN,0.004404440889747379
19,7,chambre,chambre,NOUN,0.004220301416445823
19,8,labbe,labbe,NOUN,0.004181439733943058
19,9,nenette,nenette,NOUN,0.003778294935042934
19,10,rouge,rouge,ADJ,0.0034815676510324568
19,11,banc,banc,NOUN,0.003412856870833416
19,12,paille,paille,NOUN,0.003274113588390661
19,13,noire,noir,ADJ,0.003152141152818552
19,14,piece,piece,NOUN,0.003120590437612667
19,15,brune,brune,NOUN,0.003079015254204294
19,16,salle,salle,NOUN,0.0030699317843731243
19,17,homme,homme,NOUN,0.003062707826091613
19,18,fille,fille,NOUN,0.0030461081210073075
19,19,toile ciree,toile,NOUN,0.0030239544059102634
19,20,fenetres,fenetre,NOUN,0.0029884692664211955
19,21,lucienne,lucienne,ADV,0.00297939474141533
19,22,bois,bois,NOUN,0.0029677195881872495
19,23,tapis,tapis,NOUN,0.0029264921626432155
19,24,catherine,catherine,NOUN,0.00290860342020695
19,25,froid,froid,ADJ,0.0028960233525488796
19,26,josanne,josanne,PROPN,0.0028402388852624507
19,27,trois,trois,NUM,0.0028386620732869434
19,28,monsieur,monsieur,NOUN,0.0028334538633348933
19,29,ciree,ciree,NOUN,0.0028197299522486315
19,30,toile,toile,NOUN,0.0028169392087031265
19,31,enfin,enfin,ADV,0.0028026936244763294
19,32,madame,monsieur,NOUN,0.0028026152926473816
19,33,cheveux,cheveu,NOUN,0.002785842461080278
19,34,semblait,sembler,VERB,0.002736157375327492
19,35,blanc,blanc,ADJ,0.0027122960578003195
19,36,quatre,quatre,NUM,0.0026975518438926956
19,37,grande,grand,ADJ,0.0026813651713175294
19,38,ans,an,NOUN,0.002628303757989401
19,39,tables,table,NOUN,0.002606520668664181
19,40,demi,demi,NOUN,0.0025843194167754556
19,41,ici,ici,ADV,0.002568434987099196
19,42,lits,lit,NOUN,0.0025512394282471585
19,43,sabots,sabot,NOUN,0.0025148221626292463
19,44,assise,asseoir,VERB,0.0024876474140210405
19,45,visages,visage,NOUN,0.002462916376804767
19,46,vaste,vaste,ADJ,0.002457367723448969
19,47,fenetre,fenetre,NOUN,0.0024535963680236334
19,48,porcelaine,porcelaine,NOUN,0.0024238361835057917
19,49,brival,brival,NOUN,0.0024103437228280068
19,50,eveque,eveque,NOUN,0.0024103437228280068
19,51,cetait,cetait,AUX,0.0023756028058960128
19,52,couverte,couvrir,VERB,0.002372275392561239
19,53,loiselier,loiselier,ADJ,0.002371411912805496
19,54,farces,farce,NOUN,0.0023551353668168043
19,55,pere,pere,NOUN,0.0023489908790584484
19,56,cecile,cecile,NOUN,0.002343547541195117
19,57,petit,petit,ADJ,0.0023434150680190532
19,58,femmes,femme,NOUN,0.002340595851303974
19,59,volets,volet,NOUN,0.0023352166940946457
19,60,gens,gens,NOUN,0.0023278035403058324
19,61,loup,loup,NOUN,0.0023200569087783564
19,62,lampes,lampe,NOUN,0.0023101743732410088
19,63,duchesne,duchesne,NOUN,0.0023088158673986348
19,64,pere duchesne,pere,PROPN,0.0023088158673986348
19,65,large,large,ADJ,0.002307597694851847
19,66,pauvre,pauvre,NOUN,0.0022889603241752284
19,67,visage,visage,NOUN,0.0022604736579044664
19,68,nuit,nuit,NOUN,0.002254788033610324
19,69,lumiere,lumiere,NOUN,0.002248715086981357
19,70,petits,petit,ADJ,0.0022410538480029164
19,71,sirene,sirene,NOUN,0.0022329493804728673
19,72,acajou,acajou,NOUN,0.0022314301060408735
19,73,cable,cable,NOUN,0.0021983849064660848
19,74,marie,marier,VERB,0.0021946529212126934
19,75,mains,main,NOUN,0.0021939357054645216
19,76,personnes,personne,NOUN,0.002178038539044437
19,77,vieux loup,vieux,ADJ,0.0021682218937042934
19,78,passant,passer,VERB,0.002157033147726825
19,79,pavel,pavel,ADJ,0.0021569751061947234
19,80,delle,dell,ADJ,0.0021514992090360683
19,81,garcon,garcon,NOUN,0.0021467192433716224
19,82,coin,coin,NOUN,0.0021464808061050474
19,83,machates,machate,ADJ,0.0021416868781126515
19,84,tulle,tull,ADJ,0.0021416868781126515
19,85,laque rouge,laqu,ADJ,0.0021404791089142975
19,86,cuisine,cuisine,NOUN,0.0021280729840463483
19,87,peinte,peindre,VERB,0.0021268966610172237
19,88,glace,glace,NOUN,0.0021234989046999787
19,89,bourguignon,bourguignon,PROPN,0.0021147974641864734
19,90,lhotesse,lhotesse,VERB,0.0021147974641864734
19,91,hommes,homme,NOUN,0.002108895014804301
19,92,poste,poste,NOUN,0.002107312850654284
19,93,fils,fils,NOUN,0.0021063889324017407
19,94,objets,objet,NOUN,0.0021039278172208463
19,95,prend,prendre,VERB,0.002097895697334572
19,96,peuch,peuch,ADJ,0.0020908922981948607
19,97,chavancon,chavancon,ADJ,0.0020908922981948607
19,98,pieds,pied,NOUN,0.0020822339082662857
19,99,murs,mur,NOUN,0.0020820951003524134
19,100,plutot,plutot,ADV,0.0020806322430017006
19,101,vieux,vieux,ADJ,0.0020779411854777398
19,102,jaune,jaune,ADJ,0.002077326745899292
19,103,laubergiste,laubergiste,NOUN,0.002068534130628427
19,104,porcelaines,porcelaine,NOUN,0.002068534130628427
19,105,yolaine,yolain,ADJ,0.002068534130628427
19,106,vicaire,vicaire,NOUN,0.002068534130628427
19,107,chaises,chaise,NOUN,0.0020470507601951173
19,108,jeune fille,jeune,ADJ,0.0020414296032053806
19,109,souvrir,souvrir,VERB,0.002040991542597727
19,110,noir,noir,ADJ,0.00203605847197626
19,111,porte souvrit,porte,VERB,0.0020291115375879573
19,112,mari,mari,NOUN,0.002027999191094404
19,113,dete,dete,VERB,0.0020110357795396845
19,114,grandduc,grandduc,PROPN,0.002009018721215083
19,115,marceline,marceline,NOUN,0.0020053709374911297
19,116,petite,petit,ADJ,0.0020051591303258346
19,117,laque,laqu,ADJ,0.002000711124722725
19,118,laissait,laisser,VERB,0.001994081276404992
19,119,rideaux,rideau,NOUN,0.001983284287021793
19,120,assis,asseoir,VERB,0.0019714764221592522
20,1,dieu,dieu,NOUN,0.007030147285366656
20,2,mort,mort,NOUN,0.006982273240531194
20,3,fingal,fingal,ADJ,0.004854937398191914
20,4,passez,passer,VERB,0.004831323601580392
20,5,ame,ame,NOUN,0.004524335102208133
20,6,dieux,dieu,NOUN,0.004420788578395558
20,7,monde,monde,NOUN,0.004377810677059147
20,8,cur,cur,NOUN,0.004036082412478371
20,9,ombre,ombre,NOUN,0.0039512727973459155
20,10,tombe,tombe,VERB,0.003822741977303206
20,11,terre,terre,NOUN,0.0037790762129413214
20,12,concu,concevoir,VERB,0.003764110627975178
20,13,pleure,pleurer,VERB,0.003715430466164581
20,14,flocon,flocon,NOUN,0.0036566834364850395
20,15,sang,sang,NOUN,0.0034549612339303958
20,16,amour,amour,NOUN,0.0033824134624845553
20,17,reve,reve,NOUN,0.0033313165255161007
20,18,sublime,sublime,ADJ,0.00327156659858017
20,19,corps,corps,NOUN,0.003265265989179369
20,20,temple,temple,NOUN,0.003204259186842875
20,21,chant,chant,NOUN,0.0032041425483225203
20,22,divin,divin,ADJ,0.0031278314994187327
20,23,peur,peur,NOUN,0.0031043081962687387
20,24,mineur,mineur,ADJ,0.00307713221910787
20,25,futures,futur,ADJ,0.0030314456151687647
20,26,jai peur,jai,NOUN,0.0030283717225999176
20,27,ames,ame,NOUN,0.0030101442002958266
20,28,seul,seul,ADJ,0.0029976932275663244
20,29,front,front,NOUN,0.0029650252490313034
20,30,naitre,naitre,VERB,0.0029125337174861956
20,31,humaine,humain,ADJ,0.002910203483471294
20,32,parce,parce,SCONJ,0.0029009349254958128
20,33,vivant,vivre,VERB,0.0028844231389861803
20,34,litsope,litsope,PROPN,0.0028631118093768323
20,35,jy allee,jy,PROPN,0.002861059532080626
20,36,matin mai,matin,NOUN,0.002861059532080626
20,37,meurt,mourir,VERB,0.0028465243777488344
20,38,allee,allee,NOUN,0.0028465243777488344
20,39,peches,peche,NOUN,0.0028318490893872368
20,40,jesus,jesus,NOUN,0.0028244260515958492
20,41,quun,quun,PRON,0.00282322154918987
20,42,morts,mort,NOUN,0.0028225509506496697
20,43,matheau,matheau,NOUN,0.0028168669008269906
20,44,vain,vain,ADJ,0.0027883323572059026
20,45,encor,encor,ADV,0.0027538567529771137
20,46,route,route,NOUN,0.002719062902804951
20,47,vaupalier,vaupalier,NOUN,0.0027099061359945023
20,48,verite,verite,NOUN,0.0027089589576731548
20,49,mourir,mourir,VERB,0.002705981533612703
20,50,passez passez,passer,VERB,0.0026939890839782236
20,51,nuit,nuit,NOUN,0.0026783359508149034
20,52,deja,deja,ADV,0.0026764075001712165
20,53,nest,nest,PROPN,0.0026457597230595347
20,54,tombes,tombe,NOUN,0.002612666688626961
20,55,posthume,posthume,ADJ,0.0026113378468171126
20,56,lonfoo,lonfoo,PROPN,0.0026079166198513816
20,57,ciel,ciel,NOUN,0.002586601689574407
20,58,agonie,agonie,NOUN,0.0025714639111977283
20,59,pain,pain,NOUN,0.0025670278380214434
20,60,debris,debris,NOUN,0.002562215179813909
20,61,eternite,eternite,NOUN,0.002562149472952423
20,62,tant,tant,ADV,0.00252983834193686
20,63,antiques,antique,ADJ,0.0025178468855738376
20,64,pardon,pardon,NOUN,0.002517229785061231
20,65,souffrance,souffrance,NOUN,0.002512109763259415
20,66,plainte,plainte,NOUN,0.0024951413265759397
20,67,rites,rite,NOUN,0.002492914143873995
20,68,doux,doux,ADJ,0.0024914532815983083
20,69,faux,faux,ADJ,0.0024911694170896234
20,70,orgueil,orgueil,NOUN,0.0024894928431138563
20,71,francois,francois,PROPN,0.002483297486591201
20,72,jen,jen,PROPN,0.002444428969465892
20,73,mains,main,NOUN,0.0024323160316578247
20,74,lame,lame,NOUN,0.002425859881246621
20,75,morte,mort,VERB,0.002422606425488919
20,76,fruit,fruit,NOUN,0.002419974309915086
20,77,jaloux,jaloux,ADJ,0.002412914939248136
20,78,regne,regne,NOUN,0.002412914939248136
20,79,quen,quen,PRON,0.0024112361529571107
20,80,chimere,chimere,NOUN,0.0024033485197450227
20,81,eternelle,eternel,ADJ,0.0023990229816833243
20,82,crois,croire,VERB,0.002383710315645404
20,83,mai,mai,NOUN,0.002382067403471999
20,84,navoir,navoir,AUX,0.002382067403471999
20,85,souffle,souffle,NOUN,0.002347648680074934
20,86,lideal,lideal,ADJ,0.0023447964331412955
20,87,proche,proche,ADJ,0.0023244722868739987
20,88,fou,fou,ADJ,0.0023237759069711507
20,89,cendres,cendre,NOUN,0.002320697497534795
20,90,jai reve,jai,PROPN,0.0023078491643309025
20,91,seigneur,seigneur,NOUN,0.00230409650134061
20,92,tombeau,tombeau,NOUN,0.002303397082378713
20,93,frere,frere,NOUN,0.002292157459879161
20,94,dormez,dormir,VERB,0.00229035827329977
20,95,confondus,confondre,ADJ,0.00229035827329977
20,96,mille ans,mille,NUM,0.00229035827329977
20,97,destin,destin,NOUN,0.00228299283341881
20,98,lamour,lamour,NOUN,0.0022766734729948008
20,99,saint francois,saint,NOUN,0.0022735842113765737
20,100,immense,immense,ADJ,0.0022558033624851676
20,101,sueur,sueur,NOUN,0.002254314063910229
20,102,lhorreur,lhorreur,NOUN,0.002249138130558093
20,103,detre,detre,AUX,0.002249064928211503
20,104,os,os,NOUN,0.002238934966454348
20,105,lourde,lourd,ADJ,0.0022386648460672566
20,106,fardeau,fardeau,NOUN,0.0022339058878711486
20,107,reprends,reprendre,VERB,0.002227031473417557
20,108,ladjudant matheau,ladjuder,VERB,0.0022126215081238313
20,109,essaim,essaim,NOUN,0.0021987023605020946
20,110,eclore,eclore,VERB,0.0021987023605020946
20,111,brise,brise,NOUN,0.002196979230530727
20,112,mystique,mystique,ADJ,0.002190667108143093
20,113,austere,austere,ADJ,0.002190667108143093
20,114,beau,beau,ADJ,0.0021866257671405934
20,115,pencher,pencher,VERB,0.0021722108078128443
20,116,foi,foi,NOUN,0.002166090042764794
20,117,soirs,soir,NOUN,0.002165440735929226
20,118,mal,mal,ADV,0.0021592917719861623
20,119,pourtant,pourtant,ADV,0.0021539263566150726
20,120,vent,vent,NOUN,0.0021531483099334853
21,1,roi,roi,NOUN,0.014357330569669128
21,2,camoens,camoen,ADJ,0.014039066391179796
21,3,don sebastien,don,NOUN,0.010793033990505406
21,4,sebastien,sebastien,ADJ,0.01058401148400675
21,5,don,don,NOUN,0.007202778823329633
21,6,charles,charles,PROPN,0.006990800134941929
21,7,diogo,diogo,NOUN,0.006102541296885789
21,8,luiz,luiz,NOUN,0.005820835489496668
21,9,guerre,guerre,NOUN,0.005791154468552413
21,10,prince,prince,NOUN,0.005499654184626
21,11,joao,joao,PROPN,0.005273134813730218
21,12,vasco,vasco,NOUN,0.005259685651512798
21,13,lisbonne,lisbonne,NOUN,0.005101555004747034
21,14,poetes,poete,NOUN,0.005062079199555361
21,15,perez,perer,VERB,0.005049801743772875
21,16,vasco perez,vasco,NOUN,0.005049801743772875
21,17,portugal,portugal,ADJ,0.004986666501614816
21,18,mascate,mascate,NOUN,0.004906759423059389
21,19,prince poetes,princ,ADJ,0.004731759934976999
21,20,goa,goa,NOUN,0.004503060289601999
21,21,raschid,raschid,NOUN,0.0044672150017824215
21,22,portugais,portugais,ADJ,0.004432588090148826
21,23,seigneur,seigneur,NOUN,0.004389675074076216
21,24,poete,poete,NOUN,0.004316099457759016
21,25,ceuta,ceuter,VERB,0.0043024713465403515
21,26,peuple,peuple,NOUN,0.004290663358525718
21,27,lauteur lusiades,lauteur,NOUN,0.004208168119810729
21,28,royale,royal,ADJ,0.004186521340190453
21,29,lusiades,lusiade,NOUN,0.004155727717440458
21,30,soldats,soldat,NOUN,0.004134820148589039
21,31,raschid eddin,raschid,NOUN,0.004068360864590525
21,32,luiz camoens,luiz,NOUN,0.004004079103447446
21,33,eddin,eddin,PROPN,0.003983816812866284
21,34,conseils,conseil,NOUN,0.003865571091167397
21,35,fidalgos,fidalgo,NOUN,0.0036930288290543964
21,36,baretto,baretto,ADJ,0.003516981433462878
21,37,princes,prince,NOUN,0.0034906665511303717
21,38,guerriers,guerrier,NOUN,0.0034654171655437694
21,39,cote,cote,NOUN,0.0034244735496966657
21,40,luniversite,luniversite,NOUN,0.003354115814581785
21,41,diniz,diniz,ADJ,0.003316679560222521
21,42,montagnes,montagne,NOUN,0.003306555412355363
21,43,golfe,golfe,PROPN,0.003241368262850698
21,44,bussy,bussy,ADJ,0.003218113226524235
21,45,nom,nom,NOUN,0.003187358515577011
21,46,anglais,anglais,NOUN,0.003146064000339548
21,47,pedro,pedro,PROPN,0.003061908167774083
21,48,lambassadeur,lambassadeur,NOUN,0.003061908167774083
21,49,maures,maure,ADJ,0.002998064997362612
21,50,fortune,fortune,NOUN,0.0029452814512647245
21,51,pastoures,pastoure,NOUN,0.0029312163344711074
21,52,palais,palais,NOUN,0.0029017993143910068
21,53,victimes,victime,NOUN,0.0028068570416819897
21,54,prince septmontagnes,princ,ADJ,0.002796974467911447
21,55,septmontagnes,septmontagne,ADJ,0.002796974467911447
21,56,cour,cour,NOUN,0.002792945046641164
21,57,hugues,hugues,PROPN,0.002754193011433331
21,58,maitre,maitre,NOUN,0.002750719037911731
21,59,gentilshommes,gentilhomme,NOUN,0.0027429021739935385
21,60,pays,pays,NOUN,0.0027383841095134196
21,61,goa doree,goa,PROPN,0.0027253896931216026
21,62,golfe persique,golfe,PROPN,0.0027253896931216026
21,63,digne,digne,ADJ,0.0027211852964233686
21,64,muses,muse,NOUN,0.002712240576393684
21,65,gouverneur,gouverneur,NOUN,0.002700327452478619
21,66,sire,sire,NOUN,0.0026904933517428627
21,67,port,port,NOUN,0.002689279280065534
21,68,vaisseaux,vaisseau,NOUN,0.002684269693600207
21,69,oncques,oncque,ADJ,0.0026648754648367244
21,70,lianor,lianor,PROPN,0.0026648754648367244
21,71,grand inquisiteur,grand,ADJ,0.0026648754648367244
21,72,correa,correa,PROPN,0.0026648754648367244
21,73,persique,persique,ADJ,0.0026648754648367244
21,74,nation,nation,NOUN,0.002642337150064127
21,75,ville,ville,NOUN,0.0026401605727963875
21,76,seulement,seulement,ADV,0.0026284505573163633
21,77,alencar,alencar,ADJ,0.0026124641685341113
21,78,courtisans,courtisan,NOUN,0.002593094610280559
21,79,lauteur,lauteur,NOUN,0.0025868831114106957
21,80,charles stuart,charles,PROPN,0.002566241632000215
21,81,abdallah,abdallah,NOUN,0.002566241632000215
21,82,premier,premier,ADJ,0.0025617138743726357
21,83,secria,secrier,VERB,0.002542777741065981
21,84,monarque,monarque,NOUN,0.0025371212349053697
21,85,templiers,templier,NOUN,0.0025249008718864377
21,86,inquisiteur,inquisiteur,NOUN,0.0025249008718864377
21,87,setait,seter,VERB,0.0025171190909917727
21,88,stuart,stuart,PROPN,0.0024875096701668905
21,89,menezes,meneze,NOUN,0.0024533797115296944
21,90,patriotique,patriotique,ADJ,0.0024533797115296944
21,91,rois,roi,NOUN,0.002432362085650355
21,92,sil,sil,PRON,0.0024276474779191455
21,93,abus,abus,NOUN,0.002421988281739809
21,94,foi,foi,NOUN,0.0024072711452471198
21,95,mondego,mondego,NOUN,0.0023929290667595964
21,96,louis xvi,louis,PROPN,0.0023929290667595964
21,97,mort,mort,NOUN,0.0023876022721294066
21,98,fit,faire,VERB,0.002374796667308957
21,99,mahrattes,mahratte,NOUN,0.0023658799674884995
21,100,porter,porter,VERB,0.0023620722509076317
21,101,sang,sang,NOUN,0.0023508063637432013
21,102,diogo couto,diogo,VERB,0.002340581323076808
21,103,couto,couto,VERB,0.002340581323076808
21,104,rancon,rancon,NOUN,0.00233026671164731
21,105,lafrique,lafriqu,ADJ,0.00231682074774259
21,106,quun,quun,PRON,0.0023051536852848613
21,107,mille,mille,NUM,0.0022870793919672317
21,108,nordouest,nordouest,NOUN,0.0022732386316290133
21,109,ier,ier,ADJ,0.0022732386316290133
21,110,ourvaci,ourvaci,NOUN,0.0022701057730141424
21,111,paix,paix,NOUN,0.002256478989504019
21,112,sortir,sortir,VERB,0.002246388218943747
21,113,indes,inde,NOUN,0.002239511958535467
21,114,nicole,nicol,ADJ,0.002239511958535467
21,115,trone,trone,NOUN,0.002238027571785039
21,116,batiste,batist,ADJ,0.002234035113296557
21,117,begum,begum,NOUN,0.002234035113296557
21,118,monts,mont,NOUN,0.002216294045074413
21,119,balaklava,balaklava,NOUN,0.002215817297432638
21,120,gloire,gloire,NOUN,0.002211163842230276
22,1,mariage,mariage,NOUN,0.016299100115968423
22,2,fansou,fansou,PROPN,0.007967212018433806
22,3,monsieur cure,monsieur,NOUN,0.005668950598573029
22,4,marier,marier,VERB,0.005572061006827288
22,5,marceline,marceline,NOUN,0.00515338298143427
22,6,cure,cure,NOUN,0.004716037462948124
22,7,maurice,maurice,PROPN,0.00469200074640215
22,8,maxime,maxime,NOUN,0.0046626621959106685
22,9,siaoman,siaoman,ADJ,0.004564195321723605
22,10,therese,therese,NOUN,0.004504042730700996
22,11,mademoiselle loiselier,mademoiselle,PROPN,0.004415300567655993
22,12,bassaing,bassaing,NOUN,0.0042211180342162915
22,13,fille,fille,NOUN,0.00415113756242569
22,14,monsieur,monsieur,NOUN,0.004006502351120576
22,15,homme,homme,NOUN,0.0038527007107183745
22,16,bonheur,bonheur,NOUN,0.003717199979624806
22,17,amie,amie,NOUN,0.0037147248402345165
22,18,mille,mille,NUM,0.003672660162210049
22,19,mari,mari,NOUN,0.003553317852469262
22,20,loiselier,loiselier,ADJ,0.0034625179348907837
22,21,medecine,medecine,NOUN,0.0034496554750493365
22,22,femmes,femme,NOUN,0.0033649458721279413
22,23,jeune homme,jeune,ADJ,0.003282821543829399
22,24,vieille,vieux,ADJ,0.0031533816501076064
22,25,petite,petit,ADJ,0.0030741367133438617
22,26,ans,an,NOUN,0.003070086255782616
22,27,famille,famille,NOUN,0.003068488514393592
22,28,morale,moral,ADJ,0.003063769249690612
22,29,montauzat,montauzat,NOUN,0.003025950709581127
22,30,mademoiselle,mademoiselle,PROPN,0.0029736542490791345
22,31,sentimentale,sentimental,ADJ,0.0029458208723868572
22,32,marie,marier,VERB,0.0029297651978650047
22,33,chere,cher,ADJ,0.0029017916055219728
22,34,demande,demande,VERB,0.002883050277339501
22,35,existence,existence,NOUN,0.002870418173786639
22,36,idees,idee,NOUN,0.0028504385133103897
22,37,aly,aly,PROPN,0.002848107639290512
22,38,quune,quune,PRON,0.002824133867983738
22,39,devoirs,devoir,NOUN,0.0028228780427634005
22,40,peutetre,peutetr,ADJ,0.0028117092088901924
22,41,oui,oui,ADV,0.002810053682555664
22,42,mere,mere,NOUN,0.0027926233433915727
22,43,attitudes,attitude,NOUN,0.0027417135496435627
22,44,lepouser,lepouser,VERB,0.0027417135496435627
22,45,grande,grand,ADJ,0.002740558256404424
22,46,mlle,mlle,NOUN,0.002704242515104863
22,47,lhomond,lhomond,PROPN,0.002696896749504991
22,48,dupont,dupont,NOUN,0.002696896749504991
22,49,rue lhomond,rue,NOUN,0.002696896749504991
22,50,bon,bon,ADJ,0.002691159373199442
22,51,traditions,tradition,NOUN,0.00267690118389206
22,52,monsieur adeline,monsieur,NOUN,0.002649180340593596
22,53,lamour,lamour,NOUN,0.0026458614966259324
